date,labels,lon,lat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
2019-03-16,0,-1.7,47.148889000000004,1333911.0,559062.0,538096.0,403863.0,350245.0,386312.0,352388.0,251004.0,393275.0,155786.0,198789.0,118350.0,205874.0,64355.0,91690.0,99460.0,96943.0,78164.0,75390.0,169856.0,114558.0,133969.0,109956.0,72858.0,125298.0,112150.0,335576.0,540803.0,721634.0,726020.0,2249854.0,1008861.0,898651.0,1179814.0,1350937.0,1388994.0,1854739.0,1682040.0,2035144.0,5140560.0,2713644.0,1920616.0,2527447.0,1904051.0,2482823.0,2861518.0,2065963.0,1842362.0,2594072.0,2115127.0,2069139.0,3370080.0,2687210.0,2012364.0,3686829.0,7094983.0,2146066.0,2238455.0,2426714.0,2078640.0,2385862.0,2086834.0,2029929.0,2082423.0,2204832.0,2065620.0,2328755.0,1845938.0,2055580.0,1880128.0,2434213.0,3445774.0,2094534.0,2388162.0,3186532.0,2577436.0,1850138.0,1687449.0,1612670.0,1581367.0,2130276.0,1689144.0,4268720.0,2135502.0,1906150.0,1914699.0,1500921.0,1935417.0,1770655.0,1848406.0,2087692.0,1941246.0,2365146.0,1445079.0,1477481.0,1113888.0
2019-03-16,0,-1.6841669999999997,47.19,862060.0,580058.0,800893.0,704316.0,633742.0,812407.0,595573.0,397031.0,528534.0,187035.0,325371.0,143240.0,177865.0,77347.0,114857.0,157878.0,80505.0,55466.0,155440.0,72951.0,62883.0,73543.0,101304.0,73143.0,262096.0,122112.0,376619.0,295444.0,421778.0,1391626.0,1758789.0,777080.0,894884.0,1502607.0,1150717.0,2051999.0,1509177.0,1315239.0,1579307.0,2939641.0,2346075.0,2040156.0,2236919.0,2085566.0,3157678.0,2957728.0,2815452.0,1765566.0,2150605.0,2582562.0,2298670.0,5678177.0,3094525.0,2136404.0,2174144.0,3622930.0,2214894.0,2566140.0,1819197.0,1840776.0,1686922.0,1970089.0,2495858.0,2070553.0,1803229.0,2230657.0,2053963.0,1965599.0,2588089.0,1952888.0,2328330.0,3244395.0,1711734.0,3936010.0,1926941.0,3187736.0,2217883.0,1669848.0,1468607.0,1424141.0,1460686.0,2176099.0,1599381.0,1367595.0,1710274.0,1668512.0,1799958.0,1427197.0,1734556.0,2374187.0,2029658.0,2556398.0,2315574.0,1618227.0,1040947.0,1021954.0
2019-03-16,0,-1.6827779999999999,47.216667,1029051.0,900702.0,975260.0,988420.0,898872.0,1670933.0,2249958.0,2863615.0,1745733.0,465866.0,510293.0,249722.0,198768.0,96766.0,112118.0,1298410.0,165102.0,91789.0,161924.0,112234.0,99562.0,209552.0,180316.0,136004.0,289065.0,401386.0,463795.0,509820.0,677174.0,903431.0,2579030.0,1173386.0,2092220.0,3771725.0,2168682.0,2982523.0,2420052.0,2176843.0,2197636.0,3096486.0,2691938.0,3785514.0,3138645.0,3261492.0,3249135.0,3932507.0,4070154.0,3062791.0,4375310.0,3825650.0,4419845.0,4181641.0,4169601.0,2516227.0,3972454.0,3801089.0,3590805.0,2888416.0,3387781.0,2780690.0,2696290.0,2565060.0,3767417.0,3396139.0,3671320.0,3300945.0,3582327.0,1987568.0,3420277.0,3036777.0,5205073.0,4458877.0,3220888.0,3208936.0,2861271.0,2923699.0,2838641.0,2360613.0,4211293.0,3240636.0,3579568.0,4209749.0,2727929.0,2453975.0,1958691.0,1675816.0,2581956.0,2591583.0,2101043.0,4093181.0,3022965.0,2560238.0,2864398.0,2675491.0,2025282.0,1610275.0
2019-03-16,0,-1.673056,47.240278,828942.0,874513.0,601668.0,687264.0,589432.0,851439.0,714156.0,796602.0,560283.0,211980.0,252355.0,181634.0,121668.0,104591.0,71059.0,395267.0,99026.0,85095.0,78569.0,75832.0,274364.0,128524.0,148357.0,85300.0,162387.0,179656.0,379217.0,277045.0,625800.0,524818.0,2515196.0,1160056.0,1230842.0,1776649.0,1869629.0,3299123.0,1985887.0,2205430.0,2196590.0,2696347.0,2281767.0,3084522.0,2795085.0,2537806.0,4011267.0,2879930.0,3251431.0,2672370.0,4165696.0,3478088.0,2731979.0,2640945.0,5350390.0,2454044.0,4501346.0,2635166.0,2793844.0,2036889.0,5046101.0,4633975.0,3127074.0,2195813.0,3657543.0,2802935.0,2767912.0,3829406.0,2728277.0,2317660.0,3312668.0,3085197.0,3838611.0,3423049.0,2762220.0,2874415.0,2852555.0,2580857.0,2613341.0,2427013.0,2868223.0,2490236.0,2689079.0,2868436.0,1836297.0,2351016.0,2044568.0,1657141.0,2256507.0,3330170.0,1643069.0,2214510.0,2105818.0,2933120.0,2236913.0,1796437.0,1289659.0,1609824.0
2019-03-16,0,-1.6719439999999999,47.264167,1005734.0,1046119.0,549418.0,988125.0,467707.0,667102.0,310275.0,811074.0,258458.0,132193.0,257209.0,273218.0,144622.0,117802.0,88693.0,229967.0,121672.0,78852.0,58807.0,51176.0,126609.0,133309.0,124131.0,112700.0,122322.0,177009.0,268029.0,422818.0,730317.0,453907.0,1755819.0,973213.0,1569902.0,1565514.0,2804726.0,5983035.0,2323898.0,2377037.0,2854979.0,2622116.0,3114350.0,4532566.0,3728922.0,2912174.0,3012022.0,2831235.0,3195188.0,2599072.0,4941991.0,3918908.0,3025854.0,3286376.0,7842293.0,2607982.0,4121945.0,2882408.0,2584074.0,2183559.0,6903185.0,3617942.0,3675454.0,2566876.0,6904674.0,3050435.0,3017996.0,4324036.0,2974813.0,2421895.0,3790064.0,2822280.0,2962160.0,3421402.0,3714229.0,3784403.0,2562965.0,3120896.0,3392305.0,2717402.0,2302902.0,2640715.0,2603926.0,3177367.0,1628385.0,1775855.0,2473759.0,2153603.0,2288603.0,3587633.0,2505732.0,1695159.0,1959680.0,3666960.0,2309078.0,1546879.0,1551554.0,2024655.0
2019-03-16,0,-1.6705560000000002,47.198611,668358.0,525222.0,1346876.0,1514558.0,633782.0,1124821.0,1065663.0,896163.0,595860.0,209949.0,179860.0,142852.0,104009.0,82947.0,125309.0,239670.0,106499.0,53387.0,95773.0,100576.0,77668.0,70248.0,108855.0,102317.0,496616.0,215872.0,510959.0,359383.0,412409.0,1184821.0,2020737.0,749193.0,834483.0,2013620.0,1199024.0,5318199.0,1681933.0,1091081.0,1499101.0,3059753.0,2985896.0,3248892.0,2248901.0,2169945.0,2656229.0,5718552.0,6124590.0,2517517.0,2340701.0,2346431.0,2657536.0,3517100.0,3004759.0,1502132.0,2264601.0,2444412.0,3206532.0,2196923.0,2606506.0,2653713.0,2323590.0,3347534.0,3944200.0,2438941.0,2135024.0,2315627.0,2107130.0,1527543.0,2069843.0,1980807.0,2441340.0,3518305.0,2124373.0,2576962.0,1588630.0,3337261.0,1939567.0,1529657.0,2269700.0,1951052.0,2041896.0,2441503.0,2302651.0,1883204.0,1800579.0,1634760.0,2181143.0,2362537.0,1885511.0,2798054.0,2010433.0,1661959.0,2570855.0,1363611.0,1256742.0,1413925.0
2019-03-16,0,-1.666667,47.166111,439269.0,352250.0,315371.0,219836.0,171377.0,275371.0,284879.0,171990.0,332999.0,93042.0,103649.0,83725.0,122003.0,46532.0,47471.0,55268.0,55175.0,31135.0,46510.0,44103.0,43896.0,36867.0,43375.0,33199.0,84753.0,101196.0,268706.0,207228.0,194585.0,440338.0,1140706.0,387017.0,389441.0,700625.0,692155.0,718031.0,740518.0,917496.0,862894.0,1077712.0,2302450.0,946179.0,1142122.0,943355.0,1653124.0,1374392.0,866922.0,1053885.0,1326573.0,1070457.0,926058.0,1761710.0,1350340.0,1251903.0,1244019.0,5246778.0,1311900.0,1186376.0,1275613.0,963853.0,1378010.0,1124193.0,1380578.0,1158225.0,1287089.0,1255318.0,1085767.0,1094603.0,1030097.0,998985.0,1389488.0,1149757.0,892405.0,1352745.0,1041927.0,1250978.0,1049384.0,860110.0,694103.0,689923.0,1318175.0,846636.0,1009275.0,1101694.0,986516.0,1132604.0,703091.0,936721.0,983536.0,1261782.0,876597.0,958343.0,1385400.0,851344.0,512335.0,524472.0
2019-03-16,0,-1.6644439999999998,47.1425,793398.0,358375.0,622110.0,168133.0,354564.0,238050.0,204270.0,147158.0,231848.0,120000.0,119458.0,65959.0,93924.0,31955.0,80577.0,159133.0,58639.0,78754.0,60363.0,65678.0,59223.0,66540.0,84607.0,54142.0,77401.0,76472.0,160484.0,200978.0,289898.0,462937.0,1330500.0,780301.0,1421215.0,686246.0,843194.0,1132251.0,1026147.0,1328685.0,1066900.0,2191634.0,1885281.0,1228792.0,2263060.0,1200565.0,1307195.0,1348425.0,1372240.0,1259091.0,1735315.0,1245688.0,1586172.0,1970553.0,1455615.0,1323015.0,2026081.0,3310622.0,1716242.0,1586287.0,1767301.0,1378037.0,1782972.0,1400193.0,1271934.0,1647662.0,1455008.0,1311971.0,1330094.0,1239568.0,2021533.0,1805309.0,1842008.0,1498517.0,1417405.0,1360987.0,1552024.0,1576407.0,1243924.0,2257636.0,1398382.0,1167345.0,2776249.0,887154.0,2256480.0,2042428.0,1854914.0,2186142.0,968568.0,1642557.0,1234463.0,1509623.0,1474839.0,1728308.0,2435414.0,1262999.0,1438766.0,1197870.0
2019-03-16,0,-1.6588889999999998,47.155556,818789.0,535972.0,673891.0,316982.0,292068.0,389023.0,380301.0,318775.0,501475.0,179982.0,149927.0,130637.0,153520.0,86476.0,133203.0,93221.0,131437.0,75341.0,76001.0,76219.0,66315.0,76774.0,100913.0,85896.0,137295.0,124822.0,287980.0,237247.0,228462.0,617573.0,1420802.0,564495.0,625108.0,887885.0,880279.0,1134263.0,1047335.0,1453954.0,1177904.0,1501075.0,2298843.0,1537024.0,2014331.0,1418238.0,1905716.0,1675698.0,1455638.0,1601448.0,2343076.0,1743646.0,1372873.0,2063531.0,2018282.0,1609840.0,1950993.0,4135521.0,2239424.0,2102534.0,2389683.0,1558163.0,2583661.0,1667352.0,1971741.0,1786129.0,2018743.0,1838210.0,1757014.0,1685262.0,1691565.0,1705777.0,2078122.0,1556646.0,1569642.0,1637291.0,1557422.0,1552287.0,1553461.0,1477827.0,1300115.0,1293075.0,2227736.0,1258291.0,1757226.0,1837581.0,2131290.0,2010083.0,1187248.0,1552187.0,1535558.0,2021126.0,1526014.0,1475491.0,2615257.0,1381016.0,1238523.0,1074271.0
2019-03-16,0,-1.6588889999999998,47.276666999999996,695325.0,887019.0,534868.0,923301.0,347819.0,470156.0,268052.0,1248426.0,214590.0,95299.0,214589.0,286889.0,196638.0,102385.0,82095.0,459347.0,103889.0,47100.0,49296.0,54258.0,93259.0,123009.0,101233.0,82145.0,141831.0,171958.0,251897.0,841211.0,1628178.0,512784.0,1053888.0,718608.0,1177618.0,1290187.0,2014020.0,3084511.0,2011850.0,2173554.0,2539666.0,2167854.0,3261990.0,6245749.0,2965643.0,2454146.0,2857473.0,2228148.0,2678012.0,2352373.0,3386646.0,2931556.0,2476272.0,2808638.0,5988438.0,1961950.0,3012276.0,2689540.0,2244908.0,1969119.0,3538856.0,2588736.0,2991054.0,2543172.0,6288304.0,3389177.0,3191701.0,3572147.0,2249133.0,2175608.0,2706266.0,2317828.0,3200551.0,2950347.0,2673672.0,2904919.0,2363861.0,2419393.0,2392874.0,2129858.0,1903851.0,2278651.0,2162625.0,2404965.0,1449760.0,1701906.0,1863861.0,2550395.0,2054853.0,3472389.0,2632624.0,1347124.0,1722090.0,4654124.0,1890336.0,1283626.0,1348318.0,1223803.0
